LFHD (x);LFHD (y);LFHD (z);RFHD (x);RFHD (y);RFHD (z);LBHD (x);LBHD (y);LBHD (z);RBHD (x);RBHD (y);RBHD (z);C7 (x);C7 (y);C7 (z);T10 (x);T10 (y);T10 (z);CLAV (x);CLAV (y);CLAV (z);STRN (x);STRN (y);STRN (z);RBAK (x);RBAK (y);RBAK (z);LSHO (x);LSHO (y);LSHO (z);LUPA (x);LUPA (y);LUPA (z);LELB (x);LELB (y);LELB (z);LFRM (x);LFRM (y);LFRM (z);LWRA (x);LWRA (y);LWRA (z);LWRB (x);LWRB (y);LWRB (z);LFIN (x);LFIN (y);LFIN (z);RSHO (x);RSHO (y);RSHO (z);RUPA (x);RUPA (y);RUPA (z);RELB (x);RELB (y);RELB (z);RFRM (x);RFRM (y);RFRM (z);RWRA (x);RWRA (y);RWRA (z);RWRB (x);RWRB (y);RWRB (z);RFIN (x);RFIN (y);RFIN (z);LASI (x);LASI (y);LASI (z);RASI (x);RASI (y);RASI (z);LPSI (x);LPSI (y);LPSI (z);RPSI (x);RPSI (y);RPSI (z);LTHI (x);LTHI (y);LTHI (z);LKNE (x);LKNE (y);LKNE (z);LTIB (x);LTIB (y);LTIB (z);LANK (x);LANK (y);LANK (z);LHEE (x);LHEE (y);LHEE (z);LTOE (x);LTOE (y);LTOE (z);RTHI (x);RTHI (y);RTHI (z);RKNE (x);RKNE (y);RKNE (z);RTIB (x);RTIB (y);RTIB (z);RANK (x);RANK (y);RANK (z);RHEE (x);RHEE (y);RHEE (z);RTOE (x);RTOE (y);RTOE (z)
235.963257;839.442993;1731.399536;97.217621;837.418457;1731.464966;224.2099;938.294373;1708.992432;89.719559;976.499207;1715.1153559999998;160.117783;1047.282959;1576.224243;167.478699;1112.436401;1220.27063;158.749405;912.239258;1475.311279;180.199661;877.148193;1281.090454;4.213034;1091.254883;1437.076294;344.272766;964.922302;1551.911133;428.741882;972.420715;1324.528687;487.835175;1025.832642;1199.456665;487.585724;947.51416;1045.81958;457.68512;897.7943119999999;978.91095;538.675476;982.882324;961.147766;490.698578;878.52594;858.645935;-13.845206;934.030884;1533.88208;-110.806358;997.796692;1297.383911;-129.98095700000002;1011.456482;1186.453979;-132.602371;941.139832;1086.086426;-69.53031899999999;856.442566;961.105835;-163.522537;923.692017;942.833069;-120.667404;821.417297;836.4315190000001;305.85907000000003;982.766357;951.845337;21.70859;914.900391;1005.62384;219.640778;1128.042969;1059.887329;114.644218;1119.82666;1058.384644;392.818176;861.594055;661.197815;380.386047;833.940613;506.585846;347.717926;996.554932;310.31314100000003;303.835205;1108.378296;128.16011;240.426437;1145.372681;132.888474;299.046783;976.068787;1.169758;-29.345827000000003;961.590271;771.625427;25.262079;983.41156;459.056213;25.794209;1029.402954;297.821259;68.08064300000001;1044.631348;-0.171064;123.580231;1098.093628;-30.27985;86.274788;867.2280880000001;-39.546009000000005
236.016006;839.8929439999999;1731.0301510000002;97.163422;838.103333;1731.2087399999998;224.164185;938.91571;1708.7480469999998;89.928101;977.256531;1715.506714;160.082993;1048.051147;1576.137085;167.078461;1113.085205;1220.020386;158.35199;912.883972;1475.056763;179.734268;877.827698;1281.049072;3.843765;1091.903809;1437.085327;344.410675;965.891907;1551.368164;428.384521;974.890625;1323.818237;486.952545;1029.19165;1198.908813;487.133026;953.050781;1044.139282;457.559021;904.10907;976.411438;538.3582150000001;989.872009;960.23761;491.064575;886.873352;856.0887449999999;-13.892035;934.645081;1534.014038;-111.394829;998.033264;1297.81604;-130.868729;1011.417969;1186.704956;-132.74336200000002;939.244934;1087.637329;-68.830414;852.644714;964.757324;-162.831802;918.841248;944.667542;-119.323776;814.66571;840.658203;305.56012000000004;983.416687;951.978333;21.272375;915.700562;1005.305664;219.28631600000003;1128.829102;1059.914429;114.20536;1120.345581;1058.152466;392.001495;859.8353880000001;662.277466;378.805176;830.743164;507.805817;346.30542;985.614136;304.436432;302.598206;1089.2775880000002;117.507561;238.588226;1125.736938;119.826256;300.118744;950.347473;-2.4526380000000003;-29.273542;964.261047;771.068176;25.119999;991.476501;458.388031;26.06711;1038.31604;297.999451;68.444496;1055.909302;0.4569399999999999;123.279327;1110.006836;-29.379124;85.212563;878.8425900000001;-39.289772
236.038116;840.4001460000001;1730.450073;97.218353;839.146423;1730.8380129999998;224.2276;939.895325;1708.3891600000002;90.210411;978.17865;1715.327515;160.254486;1048.59375;1575.760742;166.756363;1113.803101;1219.689453;158.03268400000002;913.598267;1474.721313;179.288071;878.3656619999999;1280.808594;3.541025;1092.509766;1436.912231;344.704681;966.749207;1550.777344;428.072845;977.01947;1323.098755;486.07843;1032.527832;1198.245361;487.11673;958.222351;1042.75;457.60961900000007;910.506042;973.942139;538.063843;996.714111;959.189758;491.346771;895.082825;853.3583980000001;-13.872957;935.263916;1533.97522;-111.704201;998.496399;1297.987427;-131.494934;1011.430847;1186.87085;-132.873734;937.920593;1088.64978;-67.89520300000001;848.9188839999999;968.237488;-162.363434;914.551086;946.188599;-117.979225;808.386108;844.6064449999999;305.88858;982.293091;953.469116;21.038874;916.403076;1004.855286;219.00322000000003;1129.352417;1059.500366;113.679527;1119.106934;1056.306152;391.127319;858.50592;662.7969360000001;377.067047;828.0409549999999;508.441742;344.731232;974.912537;298.011749;301.20349100000004;1069.533936;105.949768;236.939606;1105.601074;106.541191;301.134918;924.695007;-6.000739;-29.050022;966.769775;770.088928;25.537161;998.289978;458.303589;26.396946000000003;1046.520142;297.688385;68.363197;1066.424438;0.29866;123.321251;1120.324219;-29.996754;85.611847;889.398254;-39.200375
234.951981;841.1591800000001;1728.710938;97.333015;840.1827390000001;1730.378662;224.350815;940.86792;1707.941406;90.71994;979.17688;1714.978027;160.301254;1049.412598;1575.192749;166.485489;1114.545044;1219.258179;157.764633;914.33606;1474.285889;178.89086899999998;878.8883060000001;1280.401001;3.4302019999999995;1093.060669;1436.647583;344.974579;967.697632;1550.000977;427.943115;978.968872;1322.3088380000002;485.409363;1035.703125;1197.594238;487.10434;968.158691;1038.756592;457.748291;916.54895;971.441895;537.772034;1003.332825;958.117432;491.597748;903.097839;850.6611939999999;-13.781517;935.979675;1533.8515630000002;-111.959099;998.941833;1298.016724;-131.912872;1011.519287;1186.845215;-133.04513500000002;936.166565;1089.819702;-67.085098;845.498413;971.340149;-161.50885;910.214355;947.755005;-116.508232;802.540527;848.2397460000001;305.28299;983.381897;951.831421;20.728626;917.28418;1004.090881;218.724228;1129.879639;1058.775513;113.487534;1119.7849119999998;1055.987915;390.330475;857.417725;663.195984;375.316193;826.012695;508.971802;343.200317;964.217285;291.33502200000004;300.161194;1049.106445;94.478195;235.525803;1084.53772;92.613121;302.275299;898.170349;-9.38438;-29.141518;969.639709;769.701416;25.56332;1005.375244;457.803009;26.315342;1055.239258;297.824127;68.532234;1076.994385;0.1985829999999999;123.838898;1131.339478;-29.421497;86.460884;900.4699099999999;-38.597767
234.984146;841.779724;1728.0059809999998;97.463211;841.05835;1729.939209;224.489517;941.679871;1707.513916;91.260239;980.008972;1714.365723;156.93598899999998;1051.747314;1572.165405;166.332367;1115.057739;1218.532715;157.614319;914.844971;1473.55603;178.636993;879.4409789999999;1279.912964;3.310043;1092.891357;1435.8088380000002;345.364227;968.639587;1549.263916;427.85025;975.589722;1323.378296;484.681;1038.854858;1196.71936;486.977966;972.911804;1037.10791;457.772064;922.489807;968.935974;537.602722;1009.712463;956.893677;491.963776;910.910461;848.031799;-13.544176;936.560242;1533.61853;-112.250206;999.341492;1297.771484;-132.195908;1011.526245;1186.779663;-132.942551;934.762939;1090.845459;-66.14145699999999;842.378235;974.218323;-160.93985;906.127808;949.229736;-114.813637;796.896423;851.900696;304.935791;984.017822;950.937378;20.351992000000003;918.189026;1003.134583;218.481339;1130.376099;1058.106567;113.390793;1120.518921;1055.33606;389.29657;856.6333619999999;662.977356;373.554565;824.768982;508.846893;341.78161600000004;953.343689;284.604248;299.904114;1027.6213380000002;83.874329;234.333984;1062.700317;78.86150400000001;303.44671600000004;871.339844;-12.079325;-28.915123;972.631775;768.8908690000001;25.303705;1011.66394;456.861938;26.547922;1063.8046880000002;297.87939500000005;68.99123399999999;1088.330811;0.865092;122.923042;1141.302124;-30.312767;86.47530400000001;911.29895;-38.658886
235.209976;842.407715;1727.182007;97.606766;841.882507;1729.299316;224.641525;942.44043;1706.8857420000002;91.7453;980.878113;1713.5837399999998;157.862045;1052.339844;1571.754883;166.244995;1115.567627;1217.463501;157.52976999999998;915.351135;1472.482544;178.384415;879.931702;1279.161987;3.3796190000000004;1094.017822;1435.329834;345.682098;969.626282;1548.122437;427.523193;978.015869;1321.939697;484.006958;1041.9748539999998;1195.68689;486.97345;978.311829;1035.1154789999998;457.957397;928.285339;966.404968;537.5332639999999;1015.863892;955.868225;492.326874;918.516479;845.392151;-13.262804;937.331238;1533.1564939999998;-112.379967;999.321106;1297.211182;-132.47403;1011.506104;1186.443481;-132.689056;933.386536;1091.66687;-65.013336;839.318665;976.724731;-159.95330800000002;902.078186;950.536255;-113.143898;791.696411;855.009644;304.687073;985.019653;949.953857;20.009611;919.239502;1002.094055;218.388931;1131.317261;1057.565308;113.33979;1121.179443;1054.7092289999998;388.257111;856.210876;662.448792;371.645996;823.925232;508.282593;340.62796000000003;942.575073;277.944519;300.27600099999995;1005.67865;73.788887;234.360168;1040.076172;65.86608100000001;304.453644;844.519531;-14.376045;-28.653778000000003;974.923035;767.604431;25.39254;1018.254517;456.2724;26.51548;1071.911865;297.879761;69.097931;1098.865723;0.991361;123.800697;1152.5428470000002;-29.635321;86.55283399999999;922.339722;-38.938927
235.399521;843.0834960000001;1726.366577;97.708199;842.8057859999999;1728.472778;224.751465;943.30011;1706.070923;92.18927;981.963867;1712.657593;160.588257;1051.967285;1572.464355;166.211655;1116.099731;1216.480591;157.499222;915.879333;1471.495361;178.28956599999998;880.4154050000001;1278.159058;3.444059;1094.535767;1434.626953;346.11669900000004;970.443359;1547.105225;428.013;985.504822;1318.708374;483.479523;1044.924194;1194.613647;486.481995;978.700928;1035.091064;458.284576;933.749329;963.952332;537.36377;1021.834351;954.628906;492.772522;925.832153;842.7645869999999;-12.947498;938.055603;1532.643433;-112.376724;999.669006;1296.64917;-132.716141;1011.35968;1185.912109;-132.331253;932.049316;1092.253174;-63.888035;836.494202;979.148071;-159.370743;898.466675;951.622375;-111.409904;786.8164059999999;857.919067;304.165283;985.879639;948.039551;19.722401;920.150146;1000.99707;218.272217;1131.785034;1056.327026;113.256477;1121.921021;1053.85376;387.361572;856.0517580000001;661.62915;369.751373;823.728027;507.47793600000006;339.761932;931.837036;271.309052;300.90472400000004;982.964905;64.128517;234.588577;1017.473694;53.935062;305.298828;817.526917;-16.027292000000003;-29.157801;978.386658;766.929016;25.434027;1024.5974119999998;455.637634;26.881527;1079.394897;297.656738;69.776543;1107.680176;-1.384891;123.746925;1163.383545;-29.510544;86.57238000000001;933.274414;-39.064667
235.68574500000005;843.743652;1725.403687;98.049591;843.716797;1727.539429;225.101395;944.147522;1705.149414;92.80275;982.945313;1711.8297120000002;158.626251;1053.812866;1569.803467;166.445831;1116.934937;1215.59729;157.73623700000002;916.710815;1470.607666;178.365387;881.007507;1277.033691;3.681327;1095.139526;1433.820068;346.723969;971.293274;1545.979492;428.128418;987.206055;1317.547607;483.029572;1047.921387;1193.473755;487.062988;987.792542;1031.297852;458.690338;939.133179;961.532104;537.346436;1027.5783689999998;953.483398;493.296906;932.876343;840.274292;-12.571665;938.601563;1531.918091;-112.275551;999.843872;1295.916138;-132.816269;1011.053589;1185.21875;-131.942093;930.70813;1092.598267;-62.807957;833.901733;981.063049;-158.330475;894.78595;952.479919;-109.646912;782.210815;860.5791019999999;304.112518;986.646179;947.124695;19.33679;920.966492;999.691284;218.373932;1132.795776;1055.610596;113.373276;1122.546021;1052.88855;386.230652;856.2838130000001;660.179443;367.971405;824.0390629999999;506.359741;338.959015;921.011475;264.765442;301.574188;960.312195;54.404114;235.257858;993.741028;41.97057;306.174347;790.719055;-17.016075;-29.154627;980.899841;765.976868;25.679068;1030.744995;455.185974;26.677967;1087.160034;297.618347;69.728462;1119.096436;-0.0183949999999999;124.073547;1174.172729;-29.165714;86.68001600000001;943.831055;-39.410801
236.012726;844.401917;1724.27832;98.477394;844.8090210000001;1726.790405;225.537704;945.176208;1704.4119870000002;93.504128;983.884949;1710.538086;161.600006;1053.342529;1570.254272;166.63855;1117.230225;1214.295166;157.931793;917.002136;1469.30127;178.592163;881.547424;1275.942017;3.943337;1095.827026;1432.865845;346.986023;972.118469;1544.393921;428.010925;983.853882;1318.1521;482.53759800000006;1050.789307;1192.21875;487.104797;991.804993;1029.6813960000002;459.054535;944.362427;958.715881;537.194153;1033.542236;952.082703;493.818359;939.670166;837.696533;-12.136717;939.119324;1531.032593;-112.065918;1000.502319;1295.113159;-132.818878;1010.681152;1184.207275;-131.435074;929.628601;1092.632568;-61.47472;831.487732;982.835266;-157.633347;891.3464359999999;953.179077;-107.885193;777.923218;862.832092;303.992401;989.29718;945.435059;19.105844;921.766541;998.263184;218.684021;1134.202271;1055.569824;113.812675;1125.158569;1053.52478;385.251099;856.807983;658.61438;365.800629;825.03949;504.483215;338.573578;910.235352;258.297455;302.250977;937.508606;45.044186;235.894043;969.772339;30.628975;306.830688;764.294189;-17.700155;-28.990877;983.252319;764.6587519999999;24.595163;1037.267456;455.168304;26.388809;1095.005005;297.856293;69.950264;1129.940308;0.337526;123.291451;1184.732422;-29.266054;86.593391;954.89563;-39.337154
237.443604;844.897583;1724.004272;98.87867;846.0087890000001;1725.699097;225.947464;946.312317;1703.33252;94.022301;984.894592;1709.421021;159.102432;1055.234863;1567.074219;167.015579;1117.838501;1213.118164;158.3116;917.606567;1468.119995;178.89666699999998;881.9761960000001;1274.707397;4.374379;1096.335571;1431.805908;347.64389;972.726013;1543.11853;428.021088;985.72699;1316.447266;482.18783600000006;1053.628296;1190.936035;487.373077;996.76947;1027.478638;459.645691;949.187317;956.404358;537.151062;1039.128906;950.569214;494.615875;946.018005;835.177124;-11.658311;939.819092;1530.053101;-111.775734;1000.657227;1294.114014;-132.66104099999998;1010.369995;1183.145752;-130.929565;928.313843;1092.439209;-60.499466000000005;829.251038;984.012817;-156.48599199999998;888.209167;953.795288;-106.246597;773.985046;864.6201169999999;304.14056400000004;989.151733;944.503357;18.962322;922.550537;996.799744;218.957977;1134.621826;1054.274292;113.999718;1125.180542;1051.80835;384.512787;857.8054199999999;656.6770019999999;363.8638;826.4942629999999;502.452972;338.084625;899.847656;252.42421;303.513153;914.744385;37.60025;237.143906;946.969238;21.722897;307.574463;738.415344;-17.260921;-29.002113;985.655579;763.908997;25.862152;1043.1403810000002;454.453339;26.729858;1102.37915;297.614227;69.940086;1139.773071;-0.299139;123.496521;1195.440186;-28.900501;86.447739;965.637878;-40.015938
236.872238;845.7395630000001;1721.987061;99.062401;846.8101810000001;1724.424805;226.139709;947.05011;1702.070068;94.83754;985.770569;1708.030518;159.661926;1055.827759;1565.764648;167.58590700000002;1118.301147;1211.670288;158.884796;918.065369;1466.667725;179.258286;882.398926;1273.259277;4.939136;1096.873779;1430.627686;348.312378;973.249573;1541.623535;428.588104;987.299194;1315.137939;481.859436;1056.449951;1189.430786;487.725281;1000.510803;1025.936035;460.323608;953.852234;954.082764;537.0926509999999;1044.4334720000002;949.151306;495.185547;952.268799;832.5115969999999;-11.236568;940.455322;1528.958862;-111.61688999999998;1000.232666;1292.674194;-132.375092;1009.590149;1181.889526;-130.364365;926.996826;1092.291138;-59.442440000000005;826.8748780000001;985.172791;-155.62149;885.356018;953.88855;-104.785706;770.384277;866.092224;304.176605;989.635193;942.600952;19.123257;922.735168;995.721436;219.366684;1134.834717;1052.802734;114.523628;1125.944336;1050.821899;384.029663;859.177734;654.208679;361.579224;828.404663;499.915039;338.579956;889.275024;247.936554;304.772217;892.395142;31.238398;238.669525;923.767822;13.864763;308.387177;713.052124;-15.962938;-28.804138;987.758728;763.0840450000001;25.842352;1049.101074;453.601929;26.442183;1110.102417;297.84207200000003;69.96865799999999;1151.481323;1.1918030000000002;123.90358700000002;1206.291992;-28.008495;86.346008;976.485657;-40.161076
237.340439;846.3681029999999;1720.6649170000003;99.617966;847.672791;1723.4659420000005;226.703781;947.849121;1701.1230469999998;95.689369;986.640137;1706.590576;160.470444;1056.230835;1564.431274;168.26101699999998;1118.7092289999998;1210.144897;159.562714;918.469727;1465.137939;179.761627;882.8658449999999;1271.9533689999998;5.313543;1097.22876;1429.186646;348.843994;973.833618;1539.91394;428.785828;988.906067;1313.364868;481.72641;1059.008545;1187.982422;487.963043;1004.581787;1023.902893;461.036285;958.204102;951.743225;537.0438230000001;1049.32019;947.568726;495.980286;958.076843;830.1815799999999;-10.575487;940.797241;1527.610718;-111.154121;1000.357727;1291.324829;-131.897293;1009.123474;1180.599365;-129.658051;926.209045;1091.742676;-58.172142;825.050354;985.908508;-154.70396399999998;882.479675;953.996033;-103.069626;766.9676509999999;867.286804;303.359772;990.666992;937.796326;19.163042;924.113037;993.365723;219.740768;1134.245728;1050.417969;115.216209;1126.379395;1049.693115;383.592987;861.0979609999999;651.4903559999999;359.246826;830.647522;497.186584;338.011078;879.138733;243.253891;306.229919;870.6203609999999;25.942911;240.141693;901.599487;7.212024;309.997803;689.056641;-12.805511;-28.703447;990.265869;761.820557;25.867096;1054.8474119999998;452.899445;26.574755;1117.411743;297.619781;70.23853299999999;1162.344971;2.172883;123.701889;1217.103882;-27.645;86.096405;987.440247;-40.184113
237.888168;846.9813839999999;1719.261719;100.355019;848.4693599999999;1721.999023;227.449341;948.582031;1699.667847;96.565735;987.411743;1705.015625;161.388321;1056.797729;1563.122192;169.11377;1119.019165;1208.580078;160.418259;918.775635;1463.5686039999998;180.275894;883.3150019999999;1270.487915;5.8199440000000005;1097.698364;1427.770752;349.571625;974.27124;1538.399414;429.236206;990.308105;1311.769531;481.656372;1061.352295;1186.498901;488.527527;1008.566833;1021.759399;461.932343;962.423706;949.623047;537.135681;1054.152832;946.122375;496.896942;963.467529;828.0646360000001;-9.680871;941.347717;1526.276611;-110.395416;1000.387329;1290.0192869999998;-131.438141;1008.884644;1179.206543;-128.984344;925.363281;1090.829712;-56.879688;823.022156;986.584595;-153.561081;880.183533;953.840698;-101.504959;763.8731690000001;868.2001339999999;303.575684;990.771057;935.985596;19.242281;924.882263;991.915283;220.556534;1134.504272;1048.932495;116.015938;1126.790405;1048.316772;382.958313;863.7901;647.686462;356.708221;832.78595;494.413208;336.734711;871.572266;237.216888;307.809326;850.0184939999999;22.159882;242.378296;880.425781;1.615438;310.9935;666.94696;-9.944695;-28.757599;993.056091;759.803223;25.959896;1060.510498;452.252808;26.662498;1125.417603;298.37017799999995;70.188896;1172.463623;2.028943;124.168068;1227.797363;-26.573162;86.356972;997.706909;-40.015656
238.493683;847.551208;1717.835693;100.973114;849.390076;1720.656006;228.075958;949.439148;1698.336304;97.410057;988.361694;1703.4709469999998;164.555573;1056.225342;1563.11792;169.928421;1119.21106;1206.849243;161.235718;918.963867;1461.83374;180.852539;883.649719;1269.000732;6.430844;1097.951904;1426.107544;350.565155;974.613953;1536.830322;429.635345;991.577393;1310.054565;481.696564;1063.5817869999998;1184.9741210000002;488.944092;1011.549622;1020.153992;462.5199280000001;966.404419;947.176758;537.309143;1058.534424;944.679138;497.569397;968.584106;825.6717530000001;-9.026872;941.710144;1524.82373;-109.811737;1000.339172;1288.549316;-130.852921;1008.367432;1177.633789;-128.262466;922.1073;1090.474243;-55.680801;821.193604;986.636658;-152.61056499999998;877.603577;953.491638;-100.098022;761.059875;868.7785640000001;303.890503;991.427368;933.588501;19.717728;925.309998;990.234375;221.376755;1134.567383;1047.355957;116.890778;1127.524658;1047.254272;382.616089;866.978882;644.276794;354.387756;834.914001;491.9279480000001;336.784302;861.731934;235.208527;309.625275;830.555054;19.835371;244.259583;860.410156;-2.487092;312.80334500000004;645.801514;-5.130948;-28.37023;994.906067;759.431335;26.03293;1065.569336;450.518829;26.847382;1132.230469;297.710083;70.454964;1183.0115970000002;2.27939;124.177246;1238.987915;-25.568481;86.29969;1008.405579;-40.04427
